"","Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","SalesRating","HireSource","Campus"
"1223",24,1,"Travel_Rarely",240,"Human Resources",22,1,"Human Resources",1714,4,"Male",58,1,1,"Human Resources",3,1555,11585,1,"No",11,3,3,80,1,1,2,3,1,0,0,0,NA,"Applied Online",NA
"1224",47,1,"Travel_Frequently",1093,"Sales",9,3,"Life Sciences",1716,3,"Male",82,1,4,"Sales Executive",3,12936,24164,7,"No",11,3,3,80,0,25,3,1,23,5,14,10,2.28839198684083,NA,NA
"1225",26,0,"Travel_Rarely",390,"Research & Development",17,4,"Medical",1718,4,"Male",62,1,1,"Laboratory Technician",3,2305,6217,1,"No",15,2,3,80,3,3,3,4,3,2,0,2,NA,"Campus","State"
"1226",45,0,"Travel_Rarely",1005,"Research & Development",28,2,"Technical Degree",1719,4,"Female",48,2,4,"Research Director",2,16704,17119,1,"No",11,4,3,80,0,21,2,3,21,6,8,6,NA,NA,NA
"1227",32,0,"Travel_Frequently",585,"Research & Development",10,3,"Life Sciences",1720,1,"Male",56,3,1,"Research Scientist",3,3433,17360,6,"No",13,2,1,80,1,10,3,2,5,2,1,3,NA,"Applied Online",NA
"1228",31,0,"Travel_Rarely",741,"Research & Development",2,4,"Life Sciences",1721,2,"Male",69,3,1,"Laboratory Technician",3,3477,18103,1,"No",14,2,4,80,1,6,2,4,5,2,0,3,NA,"Referral",NA
"1229",41,0,"Non-Travel",552,"Human Resources",4,3,"Human Resources",1722,3,"Male",60,1,2,"Human Resources",2,6430,20794,6,"No",19,4,2,80,1,10,4,3,3,2,1,2,NA,"Applied Online",NA
"1230",40,0,"Travel_Rarely",369,"Research & Development",8,2,"Life Sciences",1724,2,"Female",92,3,2,"Manufacturing Director",1,6516,5041,2,"Yes",16,4,2,80,1,18,3,3,1,0,0,0,NA,"Applied Online",NA
"1231",24,0,"Travel_Rarely",506,"Research & Development",29,1,"Medical",1725,2,"Male",91,3,1,"Laboratory Technician",1,3907,3622,1,"No",13,2,2,80,3,6,2,4,6,2,1,2,NA,"Applied Online",NA
"1232",46,0,"Travel_Rarely",717,"Research & Development",13,4,"Life Sciences",1727,3,"Male",34,3,2,"Healthcare Representative",2,5562,9697,6,"No",14,3,4,80,0,19,3,3,10,7,0,9,NA,NA,NA
"1233",35,0,"Travel_Rarely",1370,"Research & Development",27,4,"Life Sciences",1728,4,"Male",49,3,2,"Manufacturing Director",3,6883,5151,2,"No",16,2,2,80,1,17,3,3,7,7,0,7,NA,NA,NA
"1234",30,0,"Travel_Rarely",793,"Research & Development",16,1,"Life Sciences",1729,2,"Male",33,3,1,"Research Scientist",4,2862,3811,1,"No",12,4,2,80,1,10,2,2,10,0,0,8,NA,NA,NA
"1235",47,0,"Non-Travel",543,"Sales",2,4,"Marketing",1731,3,"Male",87,3,2,"Sales Executive",2,4978,3536,7,"No",11,2,4,80,1,4,3,1,1,0,0,0,1.30539692659937,"Applied Online",NA
"1236",46,0,"Travel_Rarely",1277,"Sales",2,3,"Life Sciences",1732,3,"Male",74,3,3,"Sales Executive",4,10368,5596,4,"Yes",12,4,2,80,1,13,5,2,10,6,0,3,2.25861147250516,NA,NA
"1237",36,1,"Travel_Rarely",1456,"Sales",13,5,"Marketing",1733,2,"Male",96,2,2,"Sales Executive",1,6134,8658,5,"Yes",13,1,2,80,3,16,3,3,2,2,2,2,1.0121509367504,"Campus","Tech"
"1238",32,1,"Travel_Rarely",964,"Sales",1,2,"Life Sciences",1734,1,"Male",34,1,2,"Sales Executive",2,6735,12147,6,"No",15,2,2,80,0,10,2,3,0,0,0,0,0.933976682381807,"Campus","Tech"
"1239",23,0,"Travel_Rarely",160,"Research & Development",4,1,"Medical",1735,3,"Female",51,3,1,"Laboratory Technician",2,3295,12862,1,"No",13,3,3,80,0,3,3,1,3,2,1,2,NA,"Referral",NA
"1240",31,0,"Travel_Frequently",163,"Research & Development",24,1,"Technical Degree",1736,4,"Female",30,3,2,"Manufacturing Director",4,5238,6670,2,"No",20,3,4,80,0,9,3,2,5,4,1,4,NA,"Referral",NA
"1241",39,0,"Non-Travel",792,"Research & Development",1,3,"Life Sciences",1737,4,"Male",77,3,2,"Laboratory Technician",4,6472,8989,1,"Yes",15,3,4,80,1,9,2,3,9,8,5,8,NA,NA,NA
"1242",32,0,"Travel_Rarely",371,"Sales",19,3,"Life Sciences",1739,4,"Male",80,1,3,"Sales Executive",3,9610,3840,3,"No",13,1,3,80,1,10,2,1,4,3,0,2,1.97690621142636,"Applied Online",NA
"1243",40,0,"Travel_Rarely",611,"Sales",7,4,"Medical",1740,2,"Male",88,3,5,"Manager",2,19833,4349,1,"No",14,4,2,80,0,21,3,2,21,8,12,8,0.653688868658735,NA,NA
"1244",45,0,"Travel_Rarely",176,"Human Resources",4,3,"Life Sciences",1744,3,"Female",56,1,3,"Human Resources",3,9756,6595,4,"No",21,4,3,80,2,9,2,4,5,0,0,3,NA,"Campus","A&M"
"1245",30,0,"Travel_Frequently",1312,"Research & Development",2,4,"Technical Degree",1745,4,"Female",78,2,1,"Research Scientist",1,4968,26427,0,"No",16,4,4,80,0,10,2,3,9,7,0,7,NA,NA,NA
"1246",24,0,"Travel_Frequently",897,"Human Resources",10,3,"Medical",1746,1,"Male",59,3,1,"Human Resources",4,2145,2097,0,"No",14,2,4,80,1,3,2,3,2,2,2,1,NA,"Applied Online",NA
"1247",30,1,"Travel_Frequently",600,"Human Resources",8,3,"Human Resources",1747,3,"Female",66,2,1,"Human Resources",4,2180,9732,6,"No",11,2,3,80,1,6,0,2,4,2,1,2,NA,"Applied Online",NA
"1248",31,0,"Travel_Rarely",1003,"Sales",5,3,"Technical Degree",1749,1,"Male",51,3,2,"Sales Executive",3,8346,20943,1,"No",19,3,3,80,1,6,3,3,5,2,0,2,1.99058052858776,"Applied Online",NA
"1249",27,0,"Travel_Rarely",1054,"Research & Development",8,3,"Medical",1751,3,"Female",67,3,1,"Research Scientist",4,3445,6152,1,"No",11,3,3,80,0,6,5,2,6,2,1,4,NA,"Campus","A&M"
"1250",29,1,"Travel_Rarely",428,"Sales",9,3,"Marketing",1752,2,"Female",52,1,1,"Sales Representative",2,2760,14630,1,"No",13,3,3,80,0,2,3,3,2,2,2,2,3.23448564691105,"Campus","Northern"
"1251",29,0,"Travel_Frequently",461,"Research & Development",1,3,"Life Sciences",1753,4,"Male",70,4,2,"Healthcare Representative",3,6294,23060,8,"Yes",12,3,4,80,0,10,5,4,3,2,0,2,NA,"Search Firm",NA
"1252",30,0,"Travel_Rarely",979,"Sales",15,2,"Marketing",1754,3,"Male",94,2,3,"Sales Executive",1,7140,3088,2,"No",11,3,1,80,1,12,2,3,7,7,1,7,1.3396921268267,NA,NA
"1253",34,0,"Travel_Rarely",181,"Research & Development",2,4,"Medical",1755,4,"Male",97,4,1,"Research Scientist",4,2932,5586,0,"Yes",14,3,1,80,3,6,3,3,5,0,1,2,NA,"Applied Online",NA
"1254",33,0,"Non-Travel",1283,"Sales",2,3,"Marketing",1756,4,"Female",62,3,2,"Sales Executive",2,5147,10697,8,"No",15,3,4,80,0,13,2,2,11,7,1,7,0.696942953819676,NA,NA
"1255",49,0,"Travel_Rarely",1313,"Sales",11,4,"Marketing",1757,4,"Female",80,3,2,"Sales Executive",4,4507,8191,3,"No",12,3,3,80,0,8,1,4,5,1,0,4,0.732530182394084,"Applied Online",NA
"1256",33,1,"Travel_Rarely",211,"Sales",16,3,"Life Sciences",1758,1,"Female",74,3,3,"Sales Executive",1,8564,10092,2,"Yes",20,4,3,80,0,11,2,2,0,0,0,0,1.37948375309455,"Applied Online",NA
"1257",38,0,"Travel_Frequently",594,"Research & Development",2,2,"Medical",1760,3,"Female",75,2,1,"Laboratory Technician",2,2468,15963,4,"No",14,3,2,80,1,9,4,2,6,1,0,5,NA,"Campus","Tech"
"1258",31,1,"Travel_Rarely",1079,"Sales",16,4,"Marketing",1761,1,"Male",70,3,3,"Sales Executive",3,8161,19002,2,"No",13,3,1,80,3,10,2,3,1,0,0,0,1.47368240953441,"Campus","Northern"
"1259",29,0,"Travel_Rarely",590,"Research & Development",4,3,"Technical Degree",1762,4,"Female",91,2,1,"Research Scientist",1,2109,10007,1,"No",13,2,3,80,1,1,2,3,1,0,0,0,NA,"Applied Online",NA
"1260",30,0,"Travel_Rarely",305,"Research & Development",16,3,"Life Sciences",1763,3,"Male",58,4,2,"Healthcare Representative",3,5294,9128,3,"No",16,2,3,80,1,10,3,3,7,0,1,7,NA,NA,NA
"1261",32,0,"Non-Travel",953,"Research & Development",5,4,"Technical Degree",1764,2,"Male",65,3,1,"Research Scientist",2,2718,17674,2,"No",14,2,2,80,0,12,3,3,7,7,0,7,NA,NA,NA
"1262",38,0,"Travel_Rarely",833,"Research & Development",18,3,"Medical",1766,2,"Male",60,1,2,"Healthcare Representative",4,5811,24539,3,"Yes",16,3,3,80,1,15,2,3,1,0,1,0,NA,"Applied Online",NA
"1263",43,1,"Travel_Frequently",807,"Research & Development",17,3,"Technical Degree",1767,3,"Male",38,2,1,"Research Scientist",3,2437,15587,9,"Yes",16,3,4,80,1,6,4,3,1,0,0,0,NA,"Campus","State"
"1264",42,0,"Travel_Rarely",855,"Research & Development",12,3,"Medical",1768,2,"Male",57,3,1,"Laboratory Technician",2,2766,8952,8,"No",22,2,2,80,3,7,6,2,5,3,0,4,NA,"Campus","Tech"
"1265",55,0,"Travel_Rarely",478,"Research & Development",2,3,"Medical",1770,3,"Male",60,2,5,"Research Director",1,19038,19805,8,"No",12,3,2,80,3,34,2,3,1,0,0,0,NA,"Applied Online",NA
"1266",33,0,"Non-Travel",775,"Research & Development",4,3,"Technical Degree",1771,4,"Male",90,3,2,"Research Scientist",2,3055,6194,5,"No",15,3,4,80,2,11,2,2,9,8,1,7,NA,NA,NA
"1267",41,0,"Travel_Rarely",548,"Research & Development",9,4,"Life Sciences",1772,3,"Male",94,3,1,"Laboratory Technician",1,2289,20520,1,"No",20,2,2,80,2,5,2,3,5,3,0,4,NA,"Applied Online",NA
"1268",34,0,"Non-Travel",1375,"Sales",10,3,"Life Sciences",1774,4,"Male",87,3,2,"Sales Executive",3,4001,12313,1,"Yes",14,3,3,80,1,15,3,3,15,14,0,7,2.48542797388831,NA,NA
"1269",53,0,"Non-Travel",661,"Research & Development",1,4,"Medical",1775,1,"Female",60,2,4,"Manufacturing Director",3,12965,22308,4,"Yes",20,4,4,80,3,27,2,2,3,2,0,2,NA,"Campus","State"
"1270",43,0,"Travel_Rarely",244,"Human Resources",2,3,"Life Sciences",1778,2,"Male",97,3,1,"Human Resources",4,3539,5033,0,"No",13,3,2,80,0,10,5,3,9,7,1,8,NA,NA,NA
"1271",34,0,"Travel_Rarely",511,"Sales",3,2,"Life Sciences",1779,4,"Female",32,1,2,"Sales Executive",4,6029,25353,5,"No",12,3,1,80,0,6,3,3,2,2,2,2,0.990032763500102,"Applied Online",NA
"1272",21,1,"Travel_Rarely",337,"Sales",7,1,"Marketing",1780,2,"Male",31,3,1,"Sales Representative",2,2679,4567,1,"No",13,2,2,80,0,1,3,3,1,0,1,0,1.06652662388177,"Referral",NA
"1273",38,0,"Travel_Rarely",1153,"Research & Development",6,2,"Other",1782,4,"Female",40,2,1,"Laboratory Technician",3,3702,16376,1,"No",11,3,2,80,1,5,3,3,5,4,0,4,NA,"Campus","State"
"1274",22,1,"Travel_Rarely",1294,"Research & Development",8,1,"Medical",1783,3,"Female",79,3,1,"Laboratory Technician",1,2398,15999,1,"Yes",17,2,3,80,0,1,6,3,1,0,0,0,NA,"Applied Online",NA
"1275",31,0,"Travel_Rarely",196,"Sales",29,4,"Marketing",1784,1,"Female",91,2,2,"Sales Executive",4,5468,13402,1,"No",14,3,1,80,2,13,3,3,12,7,5,7,1.55118402219792,NA,NA
"1276",51,0,"Travel_Rarely",942,"Research & Development",3,3,"Technical Degree",1786,1,"Female",53,3,3,"Manager",3,13116,22984,2,"No",11,3,4,80,0,15,2,3,2,2,2,2,NA,"Campus","A&M"
"1277",37,0,"Travel_Rarely",589,"Sales",9,2,"Marketing",1787,2,"Male",46,2,2,"Sales Executive",2,4189,8800,1,"No",14,3,1,80,2,5,2,3,5,2,0,3,2.47067007468455,"Applied Online",NA
"1278",46,0,"Travel_Rarely",734,"Research & Development",2,4,"Medical",1789,3,"Male",46,3,5,"Research Director",4,19328,14218,7,"Yes",17,4,3,80,1,24,3,3,2,1,2,2,NA,"Applied Online",NA
"1279",36,0,"Travel_Rarely",1383,"Research & Development",10,3,"Life Sciences",1790,4,"Male",90,3,3,"Healthcare Representative",1,8321,25949,7,"Yes",13,4,4,80,1,15,1,3,12,8,5,7,NA,NA,NA
"1280",44,1,"Travel_Frequently",429,"Research & Development",1,2,"Medical",1792,3,"Male",99,3,1,"Research Scientist",2,2342,11092,1,"Yes",12,3,3,80,3,6,2,2,5,3,2,3,NA,"Applied Online",NA
"1281",37,0,"Travel_Rarely",1239,"Human Resources",8,2,"Other",1794,3,"Male",89,3,2,"Human Resources",2,4071,12832,2,"No",13,3,3,80,0,19,4,2,10,0,4,7,NA,NA,NA
"1282",35,1,"Travel_Rarely",303,"Sales",27,3,"Life Sciences",1797,3,"Male",84,3,2,"Sales Executive",4,5813,13492,1,"Yes",18,4,4,80,0,10,2,3,10,7,7,7,1.45457285203993,NA,NA
"1283",33,0,"Travel_Rarely",867,"Research & Development",8,4,"Life Sciences",1798,4,"Male",90,4,1,"Research Scientist",1,3143,6076,6,"No",19,2,2,80,1,14,1,3,10,8,7,6,NA,NA,NA
"1284",28,0,"Travel_Rarely",1181,"Research & Development",1,3,"Life Sciences",1799,3,"Male",82,3,1,"Research Scientist",4,2044,5531,1,"No",11,3,3,80,1,5,6,4,5,3,0,3,NA,"Referral",NA
"1285",39,0,"Travel_Rarely",1253,"Research & Development",10,1,"Medical",1800,3,"Male",65,3,3,"Research Director",3,13464,7914,7,"No",21,3,3,80,0,9,3,3,4,3,2,2,NA,"Applied Online",NA
"1286",46,0,"Non-Travel",849,"Sales",26,2,"Life Sciences",1801,2,"Male",98,2,2,"Sales Executive",2,7991,25166,8,"No",15,3,3,80,0,6,3,3,2,2,2,2,1.70448405020281,"Applied Online",NA
"1287",40,0,"Travel_Rarely",616,"Research & Development",2,2,"Life Sciences",1802,3,"Female",99,3,1,"Laboratory Technician",1,3377,25605,4,"No",17,2,4,80,1,7,5,2,4,3,0,2,NA,"Campus","A&M"
"1288",42,0,"Travel_Rarely",1128,"Research & Development",13,3,"Medical",1803,2,"Male",95,4,2,"Healthcare Representative",1,5538,5696,5,"No",18,3,3,80,2,10,2,2,0,0,0,0,NA,"Applied Online",NA
"1289",35,0,"Non-Travel",1180,"Research & Development",2,2,"Medical",1804,2,"Male",90,3,2,"Manufacturing Director",4,5762,24442,2,"No",14,3,3,80,1,15,6,3,7,7,1,7,NA,NA,NA
"1290",38,0,"Non-Travel",1336,"Human Resources",2,3,"Human Resources",1805,1,"Male",100,3,1,"Human Resources",2,2592,7129,5,"No",13,3,4,80,3,13,3,3,11,10,3,8,NA,NA,NA
"1291",34,1,"Travel_Frequently",234,"Research & Development",9,4,"Life Sciences",1807,4,"Male",93,3,2,"Laboratory Technician",1,5346,6208,4,"No",17,3,3,80,1,11,3,2,7,1,0,7,NA,NA,NA
"1292",37,1,"Travel_Rarely",370,"Research & Development",10,4,"Medical",1809,4,"Male",58,3,2,"Manufacturing Director",1,4213,4992,1,"No",15,3,2,80,0,10,4,1,10,3,0,8,NA,NA,NA
"1293",39,0,"Travel_Frequently",766,"Sales",20,3,"Life Sciences",1812,3,"Male",83,3,2,"Sales Executive",4,4127,19188,2,"No",18,2,4,80,1,7,6,3,2,1,2,2,1.36760356595781,"Campus","State"
"1294",43,0,"Non-Travel",343,"Research & Development",9,3,"Life Sciences",1813,1,"Male",52,3,1,"Research Scientist",3,2438,24978,4,"No",13,3,3,80,0,7,2,2,3,2,1,2,NA,"Applied Online",NA
"1295",41,0,"Travel_Rarely",447,"Research & Development",5,3,"Life Sciences",1814,2,"Male",85,4,2,"Healthcare Representative",2,6870,15530,3,"No",12,3,1,80,0,11,3,1,3,2,1,2,NA,"Applied Online",NA
"1296",41,0,"Travel_Rarely",796,"Sales",4,1,"Marketing",1815,3,"Female",81,3,3,"Sales Executive",3,10447,26458,0,"Yes",13,4,4,80,1,23,3,4,22,14,13,5,2.61978883899288,NA,NA
"1297",30,0,"Travel_Rarely",1092,"Research & Development",10,3,"Medical",1816,1,"Female",64,3,3,"Manufacturing Director",3,9667,2739,9,"No",14,3,2,80,0,9,3,3,7,7,0,2,NA,NA,NA
"1298",26,1,"Travel_Rarely",920,"Human Resources",20,2,"Medical",1818,4,"Female",69,3,1,"Human Resources",2,2148,6889,0,"Yes",11,3,3,80,0,6,3,3,5,1,1,4,NA,"Applied Online",NA
"1299",46,1,"Travel_Rarely",261,"Research & Development",21,2,"Medical",1821,4,"Female",66,3,2,"Healthcare Representative",2,8926,10842,4,"No",22,3,4,80,1,13,2,4,9,7,3,7,NA,NA,NA
"1300",40,0,"Travel_Rarely",1194,"Research & Development",1,3,"Life Sciences",1822,3,"Female",52,3,2,"Healthcare Representative",4,6513,9060,4,"No",17,3,4,80,1,12,3,3,5,3,0,3,NA,"Campus","Tech"
"1301",34,0,"Travel_Rarely",810,"Sales",8,2,"Technical Degree",1823,2,"Male",92,4,2,"Sales Executive",3,6799,22128,1,"No",21,2,3,80,2,10,5,3,10,8,4,8,0.448972690946622,NA,NA
"1302",58,0,"Non-Travel",350,"Sales",2,3,"Medical",1824,2,"Male",52,3,4,"Manager",2,16291,22577,4,"No",22,3,4,80,1,37,0,2,16,9,14,14,1.33261384553618,NA,NA
"1303",35,0,"Travel_Rarely",185,"Research & Development",23,4,"Medical",1826,2,"Male",91,1,1,"Laboratory Technician",3,2705,9696,0,"No",16,3,2,80,1,6,2,4,5,4,0,3,NA,"Applied Online",NA
"1304",47,0,"Travel_Rarely",1001,"Research & Development",4,3,"Life Sciences",1827,3,"Female",92,2,3,"Manufacturing Director",2,10333,19271,8,"Yes",12,2,3,80,1,28,4,3,22,11,14,10,NA,NA,NA
"1305",40,0,"Travel_Rarely",750,"Research & Development",12,3,"Life Sciences",1829,2,"Female",47,3,2,"Healthcare Representative",1,4448,10748,2,"No",12,3,2,80,1,15,3,3,7,4,7,7,NA,NA,NA
"1306",54,0,"Travel_Rarely",431,"Research & Development",7,4,"Medical",1830,4,"Female",68,3,2,"Research Scientist",4,6854,15696,4,"No",15,4,2,80,1,14,2,2,7,1,1,7,NA,NA,NA
"1307",31,0,"Travel_Frequently",1125,"Sales",7,4,"Marketing",1833,1,"Female",68,3,3,"Sales Executive",1,9637,8277,2,"No",14,2,4,80,2,9,3,3,3,2,2,2,0.554076497323726,"Applied Online",NA
"1308",28,0,"Travel_Rarely",1217,"Research & Development",1,3,"Medical",1834,3,"Female",67,3,1,"Research Scientist",1,3591,12719,1,"No",25,4,3,80,1,3,3,3,3,2,1,2,NA,"Referral",NA
"1309",38,0,"Travel_Rarely",723,"Sales",2,4,"Marketing",1835,2,"Female",77,1,2,"Sales Representative",4,5405,4244,2,"Yes",20,3,1,80,2,20,4,2,4,2,0,3,0.0735896968533842,"Applied Online",NA
"1310",26,0,"Travel_Rarely",572,"Sales",10,3,"Medical",1836,3,"Male",46,3,2,"Sales Executive",4,4684,9125,1,"No",13,3,1,80,0,5,4,3,5,3,1,2,0.225125632236027,"Campus","Tech"
"1311",58,0,"Travel_Frequently",1216,"Research & Development",15,4,"Life Sciences",1837,1,"Male",87,3,4,"Research Director",3,15787,21624,2,"Yes",14,3,2,80,0,23,3,3,2,2,2,2,NA,"Campus","Tech"
"1312",18,0,"Non-Travel",1431,"Research & Development",14,3,"Medical",1839,2,"Female",33,3,1,"Research Scientist",3,1514,8018,1,"No",16,4,3,80,0,0,4,1,0,0,0,0,NA,"Campus","A&M"
"1313",31,1,"Travel_Rarely",359,"Human Resources",18,5,"Human Resources",1842,4,"Male",89,4,1,"Human Resources",1,2956,21495,0,"No",17,3,3,80,0,2,4,3,1,0,0,0,NA,"Applied Online",NA
"1314",29,1,"Travel_Rarely",350,"Human Resources",13,3,"Human Resources",1844,1,"Male",56,2,1,"Human Resources",1,2335,3157,4,"Yes",15,2,4,80,3,4,3,3,2,2,2,0,NA,"Applied Online",NA
"1315",45,0,"Non-Travel",589,"Sales",2,4,"Life Sciences",1845,3,"Female",67,3,2,"Sales Executive",3,5154,19665,4,"No",22,3,2,80,2,10,3,4,8,7,5,7,1.44255653887319,NA,NA
"1316",36,0,"Travel_Rarely",430,"Research & Development",2,4,"Other",1847,4,"Female",73,3,2,"Research Scientist",2,6962,19573,4,"Yes",22,3,4,80,1,15,2,3,1,0,0,0,NA,"Campus","Northern"
"1317",43,0,"Travel_Frequently",1422,"Sales",2,4,"Life Sciences",1849,1,"Male",92,3,2,"Sales Executive",4,5675,19246,1,"No",20,3,3,80,1,7,5,3,7,7,7,7,0.85501605344369,NA,NA
"1318",27,0,"Travel_Frequently",1297,"Research & Development",5,2,"Life Sciences",1850,4,"Female",53,3,1,"Laboratory Technician",4,2379,19826,0,"Yes",14,3,3,80,0,6,3,2,5,4,0,2,NA,"Campus","Tech"
"1319",29,0,"Travel_Frequently",574,"Research & Development",20,1,"Medical",1852,4,"Male",40,3,1,"Laboratory Technician",4,3812,7003,1,"No",13,3,2,80,0,11,3,4,11,8,3,10,NA,NA,NA
"1320",32,0,"Travel_Frequently",1318,"Sales",10,4,"Marketing",1853,4,"Male",79,3,2,"Sales Executive",4,4648,26075,8,"No",13,4,3,80,0,4,2,4,0,0,0,0,0.911799051538712,"Applied Online",NA
"1321",42,0,"Non-Travel",355,"Research & Development",10,4,"Technical Degree",1854,3,"Male",38,3,1,"Research Scientist",3,2936,6161,3,"No",22,2,2,80,2,10,1,2,6,3,3,3,NA,"Campus","State"
"1322",47,0,"Travel_Rarely",207,"Research & Development",9,4,"Life Sciences",1856,2,"Female",64,3,1,"Laboratory Technician",3,2105,5411,4,"No",12,3,3,80,0,7,2,3,2,2,2,0,NA,"Applied Online",NA
"1323",46,0,"Travel_Rarely",706,"Research & Development",2,2,"Life Sciences",1857,4,"Male",82,3,3,"Manufacturing Director",4,8578,19989,3,"No",14,4,3,80,1,12,4,2,9,8,4,7,NA,NA,NA
"1324",28,0,"Non-Travel",280,"Human Resources",1,2,"Life Sciences",1858,3,"Male",43,3,1,"Human Resources",4,2706,10494,1,"No",15,3,2,80,1,3,2,3,3,2,2,2,NA,"Campus","Northern"
"1325",29,0,"Travel_Rarely",726,"Research & Development",29,1,"Life Sciences",1859,4,"Male",93,1,2,"Healthcare Representative",3,6384,21143,8,"No",17,3,4,80,2,11,3,3,7,0,1,6,NA,NA,NA
"1326",42,0,"Travel_Rarely",1142,"Research & Development",8,3,"Life Sciences",1860,4,"Male",81,3,1,"Laboratory Technician",3,3968,13624,4,"No",13,2,4,80,0,8,3,3,0,0,0,0,NA,"Applied Online",NA
"1327",32,1,"Travel_Rarely",414,"Sales",2,4,"Marketing",1862,3,"Male",82,2,2,"Sales Executive",2,9907,26186,7,"Yes",12,3,3,80,0,7,3,2,2,2,2,2,1.35278436814522,"Search Firm",NA
"1328",46,0,"Travel_Rarely",1319,"Sales",3,3,"Technical Degree",1863,1,"Female",45,4,4,"Sales Executive",1,13225,7739,2,"No",12,2,4,80,1,25,5,3,19,17,2,8,0.75737057254462,NA,NA
"1329",27,0,"Travel_Rarely",728,"Sales",23,1,"Medical",1864,2,"Female",36,2,2,"Sales Representative",3,3540,7018,1,"No",21,3,4,80,1,9,5,3,9,8,5,8,1.86468240442753,NA,NA
"1330",29,0,"Travel_Rarely",352,"Human Resources",6,1,"Medical",1865,4,"Male",87,2,1,"Human Resources",2,2804,15434,1,"No",11,3,4,80,0,1,3,3,1,0,0,0,NA,"Applied Online",NA
"1331",43,0,"Travel_Rarely",823,"Research & Development",6,3,"Medical",1866,1,"Female",81,2,5,"Manager",3,19392,22539,7,"No",13,3,4,80,0,21,2,3,16,12,6,14,NA,NA,NA
"1332",48,0,"Travel_Rarely",1224,"Research & Development",10,3,"Life Sciences",1867,4,"Male",91,2,5,"Research Director",2,19665,13583,4,"No",12,3,4,80,0,29,3,3,22,10,12,9,NA,NA,NA
"1333",29,1,"Travel_Frequently",459,"Research & Development",24,2,"Life Sciences",1868,4,"Male",73,2,1,"Research Scientist",4,2439,14753,1,"Yes",24,4,2,80,0,1,3,2,1,0,1,0,NA,"Campus","State"
"1334",46,1,"Travel_Rarely",1254,"Sales",10,3,"Life Sciences",1869,3,"Female",64,3,3,"Sales Executive",2,7314,14011,5,"No",21,2,3,80,3,14,2,3,8,7,0,7,-0.257621925108155,NA,NA
"1335",27,0,"Travel_Frequently",1131,"Research & Development",15,3,"Life Sciences",1870,4,"Female",77,2,1,"Research Scientist",1,4774,23844,0,"No",19,3,4,80,1,8,2,2,7,6,7,3,NA,NA,NA
"1336",39,0,"Travel_Rarely",835,"Research & Development",19,4,"Other",1871,4,"Male",41,3,2,"Research Scientist",4,3902,5141,8,"No",14,3,2,80,3,7,2,3,2,2,2,2,NA,"Applied Online",NA
"1337",55,0,"Travel_Rarely",836,"Research & Development",2,4,"Technical Degree",1873,2,"Male",98,2,1,"Research Scientist",4,2662,7975,8,"No",20,2,2,80,1,19,2,4,5,2,0,4,NA,"Applied Online",NA
"1338",28,0,"Travel_Rarely",1172,"Sales",3,3,"Medical",1875,2,"Female",78,3,1,"Sales Representative",2,2856,3692,1,"No",19,4,4,80,1,1,3,3,1,0,0,0,1.31178579539743,"Applied Online",NA
"1339",30,1,"Travel_Rarely",945,"Sales",9,3,"Medical",1876,2,"Male",89,3,1,"Sales Representative",4,1081,16019,1,"No",13,3,3,80,0,1,3,2,1,0,0,0,0.695102918065438,"Applied Online",NA
"1340",22,1,"Travel_Rarely",391,"Research & Development",7,1,"Life Sciences",1878,4,"Male",75,3,1,"Research Scientist",2,2472,26092,1,"Yes",23,3,1,80,0,1,2,3,1,0,0,0,NA,"Applied Online",NA
"1341",36,0,"Travel_Rarely",1266,"Sales",10,4,"Technical Degree",1880,2,"Female",63,2,2,"Sales Executive",3,5673,6060,1,"Yes",13,3,1,80,1,10,4,3,10,9,1,7,0.370700323367677,NA,NA
"1342",31,0,"Travel_Rarely",311,"Research & Development",20,3,"Life Sciences",1881,2,"Male",89,3,2,"Laboratory Technician",3,4197,18624,1,"No",11,3,1,80,1,10,2,3,10,8,0,2,NA,NA,NA
"1343",34,0,"Travel_Rarely",1480,"Sales",4,3,"Life Sciences",1882,3,"Male",64,3,3,"Sales Executive",4,9713,24444,2,"Yes",13,2,4,80,3,9,3,3,5,3,1,0,0.00418901889397749,"Applied Online",NA
"1344",29,0,"Travel_Rarely",592,"Research & Development",7,3,"Life Sciences",1883,4,"Male",59,3,1,"Laboratory Technician",1,2062,19384,3,"No",14,2,2,80,0,11,2,3,3,2,1,2,NA,"Campus","State"
"1345",37,0,"Travel_Rarely",783,"Research & Development",7,4,"Medical",1885,4,"Male",78,3,2,"Research Scientist",1,4284,13588,5,"Yes",22,3,3,80,1,16,2,3,5,3,0,4,NA,"Campus","Northern"
